Height,Weight
68.9253585994,191.0656829557
63.8650182457,161.7402602158
68.4766174539,176.76277161
72.136545936,214.5365688272
72.9548954312,214.5117605941
67.890208846,168.8249269996
67.7223203246,175.6348774382
68.4860830678,203.0092435693
69.8897376154,203.3908008192
67.6568927919,192.1215239805
71.4398698519,182.1743642965
73.2809668311,225.2074353781
59.8680779343,117.803841692
70.8369379971,215.946998824
65.0008063302,149.2876840349
69.0318255248,188.2585986187
69.9605218879,199.8168098341
67.1660564007,162.8010638859
72.7619063896,226.7361551253
68.5347706293,186.703104499
66.1714582614,149.9990757142
69.163453074,189.1468613846
69.3493930994,184.3160882193
69.805581005,208.4352231673
67.4289082159,172.1120764715
73.6313363648,212.4851527924
68.5257336631,194.1106698859
66.6756827176,169.2539401754
69.3830474048,200.566659111
69.0613820989,172.0352394715
71.2506239766,209.4821246571
70.6024088403,216.5111478378
65.8801355874,157.4505799171
66.5317464234,168.2474368493
69.0857938231,194.6431781861
72.8389938936,221.0804178612
69.1531022926,201.9940300744
67.9233106304,173.3486461616
67.9015249364,184.0596589182
64.4859290574,160.6776325571
67.0013502147,183.8267585649
68.4885098078,184.0067895422
67.178891593,179.4444452355
71.9150451311,182.6715779482
69.8235038816,189.8086025495
69.7686528443,199.6728427057
66.5573566285,153.3726260859
68.3799962978,190.5009394505
71.6971771414,212.5090613835
67.8992838299,186.3812891156
66.7940077491,165.2596431507
67.9075830232,173.8980853861
70.6435771873,180.6688738382
61.8348491588,143.4214617662
68.7352545196,181.9548670755
67.6044185002,179.3890112473
69.9297057558,199.7216237192
67.410213969,178.8333613899
67.4647771452,180.8758604597
68.8293337723,195.1620420973
68.388427033,180.7377606553
71.3296991042,210.6644982427
70.2327259474,184.0251305928
67.2979732687,175.3386598169
70.5957777118,197.3145640652
69.8416671006,188.5122329231
65.1111161038,183.8622632807
73.7060271658,231.6978872627
69.308126783,195.176476368
67.905932295,174.0867271168
72.359500001,213.2978873038
68.9303494469,187.8013369393
70.8766668355,209.2402536296
64.6366312275,162.4070266986
69.0641305584,176.355211205
67.685489942,178.556922838
76.7324464581,241.686601266
67.8820009354,181.0462054359
63.150130908,154.8019730199
68.3132579295,175.2266485761
71.528424292,192.0729467599
68.5118893364,175.4331058194
66.6154888988,165.3501007736
68.0668665849,187.038344717
70.287376218,203.531508962
67.9222131263,177.0213347594
71.4519300392,199.2344387215
68.0889431093,173.8287649408
69.1457747815,184.4878335234
69.8329704298,196.3477832663
71.7750231711,189.6393057133
67.9079954305,199.4794579995
66.3414830492,166.1074670784
69.2034285319,186.3937623043
67.7770087272,179.78408406
71.2837358812,211.6275376683
75.3308465173,240.4408159356
68.1714041982,174.8733369936
66.7524196522,176.1002667288
68.5408946169,190.1312339201
66.7204928423,169.6840868443
72.4479837176,213.2391085909
65.2416370801,152.2236965327
67.1294975107,155.5207128292
65.1161720362,153.1280671406
63.7508280688,154.6660086524
65.4524639643,174.9103281612
66.9901405254,160.1789715381
67.3093046959,195.0121295329
65.0018964278,157.5590240527
67.699101709,185.0067765603
67.2667358455,178.634684468
68.2113738776,174.8987169969
67.2224674889,176.53823216
70.0300095284,208.2727386187
68.2841631248,185.5375972275
68.3914832395,181.6953354037
71.9293400916,215.0496599564
69.1316918736,167.8257649202
69.8593314375,202.8059750862
68.5418416885,180.3532254891
68.8570110543,176.6424218812
73.5965326326,229.5546366291
68.3326048407,195.8768152644
68.2627394327,183.0789533819
71.4333045403,196.3807039861
71.2792428097,192.6755080439
67.172277495,168.1830149779
68.4221502236,178.1714101033
69.4694468167,202.6498234568
69.3707199184,175.9371484177
65.0782893942,163.672480583
70.3198275994,190.0478796661
70.1200300326,192.5539561703
68.6607851306,182.359043286
68.4316603406,166.1145085665
71.189384085,202.7827357197
67.9918954454,179.3905637837
65.3444634368,174.2586829716
68.9198811747,189.9185710674
69.5985512717,186.8985689692
71.6483448652,211.2403331789
66.3290572591,175.6835878692
67.6353232712,196.6247888777
66.8878231141,181.5670857103
67.4930115906,171.6060633
68.4864120329,172.5460720282
74.6774709023,218.8450257028
64.3180611163,157.7830207468
68.6021004179,191.958900204
72.4995835558,212.970303259
72.5537416165,222.3611250204
64.4160349318,158.088177729
71.6875267418,202.8215430984
69.6899134731,177.9888161636
68.207633705,184.0279771605
70.0470655124,179.7234884308
70.6544387948,184.3836032087
67.2726452822,190.302849963
64.79438867,153.6261195621
70.5188417211,202.4685998519
68.9027140137,191.8358247428
71.2295289574,182.8087315499
70.688943333,186.7923626716
67.9529215851,171.2171413359
73.9214285338,211.1630544524
66.1835752777,180.1120604025
65.3159988233,189.4207281607
70.1423146566,175.1804901892
58.4069049317,121.3383225559
72.4507213695,201.9195631336
67.4952603409,165.2502638121
67.0018041361,165.6033214312
68.1047853044,186.9080199256
68.2541448781,178.9296040838
68.6058472946,169.5481317263
72.1191035792,205.4912294354
67.2369783755,175.9086498002
72.6933787428,203.4535958428
63.1756549936,139.1329764187
66.5707725621,189.8437093426
72.9006512256,222.5090548883
74.5294545564,225.5400789075
69.4285574073,169.5746208184
72.7837660754,201.6680395986
70.2948149158,191.9866127076
72.2122970854,188.9359093167
70.387746529,181.0023589078
71.5737775153,215.2974474493
67.5644570023,168.5404164644
67.5124846484,186.2912761953
72.875444305,190.3419207501
67.6527859307,165.103769834
61.7672589768,146.3969727187
69.1622308251,179.8177681885
65.659504825,151.6274343331
65.8545252115,160.1119987914
69.768862194,186.3328433459
67.0121854089,166.6316658351
67.6684485047,193.3040688425
74.9752308331,214.4954892697
73.5042593769,188.8758935291
65.6736434093,170.0627940974
67.1658594002,182.6803524327
70.3786078123,193.9450868665
70.7982707392,198.3880008083
71.2217634694,204.359917546
66.7528662909,163.690688814
69.3594579537,185.2848072066
63.0095734225,135.6308771383
67.0769690473,182.5552847628
71.171153456,213.4572326144
66.6615647492,172.0145383153
68.5029434854,195.0453192965
70.0995449281,181.9560014882
69.599794953,208.9487746362
70.6950010427,192.02578586
71.208565809,204.2421770185
74.6505402665,213.3205204437
72.1974895053,199.4919885964
66.3756564378,175.6913552717
65.8276357767,192.8816405344
67.6832185802,192.1500419151
71.2201778723,210.4565046014
73.1033640539,214.3721614722
68.1739637088,179.0703393975
67.8845153201,182.2263312335
66.7858035604,186.3047356276
65.9411193659,181.0691757905
65.3886284831,165.5462129385
70.2944398467,183.8239454442
66.7654674242,168.0745119312
67.4142774006,183.8392214083
69.0219010922,198.6229895586
66.7307545542,174.156893016
65.0919608174,160.4707358562
72.7258065632,225.9846841159
70.5346672549,203.7632915319
68.4745852641,183.3751339024
67.9304599002,178.9659637826
71.54280818,212.4435101233
70.0350426795,193.7754773183
67.543597177,187.3541590987
70.93092939,188.7038852665
72.4951768182,225.3785902747
69.9698858379,203.2756946007
66.4286519253,176.218204621
70.4179702961,190.3244396265
71.3870199005,198.8226474152
62.4302762486,152.8413408077
72.1753091181,188.6306572381
67.8300013362,172.7765689807
70.4363473835,196.1755535084
68.4167672423,188.1177003457
71.4834402267,209.9147415166
72.1535110041,196.538474025
68.9086520378,185.055132548
66.0223055377,167.3788165295
74.2105213931,204.759343692
64.5852633932,157.5566115411
71.8700110838,219.1978779482
63.9584961713,138.5765641104
65.520075797,166.4221092325
71.9736933808,205.8563699929
67.3666401183,167.9375312816
66.4242479826,169.4056188959
71.5855240582,193.9786226183
72.7603246598,219.5212537767
68.809922561,186.9088165131
68.379097952,179.6324907139
70.4748147089,193.6474560759
70.0406405252,199.0376790637
70.1783070524,198.3676122069
72.8314344195,206.6653136696
66.4162258417,177.6768805229
73.801766573,218.9797257508
64.2764930681,159.7386680651
66.7244445669,182.1984059093
70.4149212539,192.6830614661
65.3991820949,146.1467300275
68.2152297971,183.1433826074
68.5148872512,169.1350738093
66.6697750359,180.4687418501
73.6833643424,213.5466868405
70.3720744559,192.0782512352
67.8514590701,181.7188850836
70.5551256743,205.9894020217
66.8140260261,186.3248398057
74.2170909973,222.8298506136
67.672875238,173.8074183327
67.2840061843,172.6768740591
72.6144618351,205.3742525919
65.3733665583,172.9429842267
72.1693910044,204.985511718
68.083782111,194.1430492024
66.1416134798,170.8980277548
67.8890821851,170.9302017841
68.1301680653,194.9252711466
63.7914460896,147.1449582609
67.0716599207,164.8066059145
69.3887324559,194.2304276153
69.5769104614,182.888713352
72.5596952882,210.8636397101
68.0079941842,171.2220806944
68.5540972956,172.2157454057
67.6374661866,194.8270411785
66.0671152576,167.4857954526
68.3876488597,179.6517586212
69.6134038325,188.8687778151
69.7896325284,192.4383247202
70.750780135,212.6476666384
70.510410156,174.8848843593
72.9832209363,224.3725198604
67.0138284236,176.4652112749
70.3585576038,183.3837721844
65.6730769535,181.5956311926
64.5337376058,153.5834532661
63.8620410671,155.081236704
70.8098265263,203.9784177306
67.8090146892,179.934465359
67.615954495,185.5799590155
67.9024370703,173.3975280718
72.6788850391,216.6863152585
65.2556091498,145.3352605676
67.5122043239,177.4228201099
68.7372207369,169.6417369253
70.367314161,202.5715802395
72.0408340759,199.1736004428
66.9958641306,166.5673593964
71.5311788038,199.9735436761
69.6820883874,187.5760516097
66.1902380972,170.4143409799
66.8231541999,173.6107365988
65.8514183199,169.6068598086
74.0079626803,219.8957390578
66.3814354333,172.7359082654
69.8284492616,195.9790195889
70.1447629128,194.8313955321
71.7093075693,205.6484492025
67.530606269,167.6137768598
66.0080674395,167.011632074
67.4451426627,165.2742448725
68.9317952413,182.3642953071
66.5308350443,189.3613950828
71.1694471518,195.3305955505
68.9128309304,180.8231379654
65.4183342604,160.7703086924
70.4371769712,200.2047342946
71.2689307375,189.3074612742
68.3598105857,174.1982892393
73.3395900024,217.0610532584
72.3001903913,213.2294516575
74.0432897568,219.3379088004
68.3028391833,193.7026940081
65.14231429,171.6167098644
60.6141147616,156.4583548162
68.9744813994,192.1298799689
69.4845629225,188.8552055319
65.0014131584,161.0294158257
70.2133754264,197.5000191617
64.9928915425,138.9241725595
71.6444188194,190.0632856299
72.6168163297,224.8579017138
71.046561901,191.2745619525
72.7263417774,218.7662936643
69.1198305542,176.6659592373
68.9739418276,182.3122087128
71.5309776799,203.8202610451
65.3273367079,171.7625179732
73.0928708226,193.9441806061
68.8600624723,177.1310521599
68.9734228336,159.2852282235
67.0137949682,199.1954000767
71.5577184877,185.9059094893
70.3518798786,198.9030119442
58.910732037,102.0883263678
65.2300125077,141.3058226014
63.3690037584,131.041402693
64.4799974256,128.1715112216
61.7930961473,129.7814070476
65.968018954,156.802082614
62.850378643,114.969038251
65.652156435,165.0830012126
61.8902337379,111.6761992118
63.6778681521,104.1515596419
68.101172236,166.5756607606
61.7988785299,106.2336869885
63.3714589617,128.1181691237
58.89588635,101.682613361
58.4382490996,98.1926209281
60.8097986786,126.9154632763
70.1286528332,151.2542703517
62.2574296464,115.7973934082
61.7350902197,107.8668723552
63.0595566947,145.5899291457
62.2868383726,139.5227076684
61.8274775549,122.7661666701
66.3475372155,157.380964816
65.3206320269,145.037375621
66.1038727955,148.6451825745
64.5271820296,132.680868243
56.5479749809,84.8721236453
62.7392809291,138.5304211301
61.5851986459,137.4252867819
62.0244248323,124.6039406201
65.3113341377,140.2667003935
61.2049560689,108.2901042288
67.0250935153,150.219175933
60.2111665624,119.0375341524
63.939972774,139.495957336
63.3578051599,125.6132381517
63.6850684453,132.282977855
60.2888703925,130.4408090406
63.407289792,128.8483894354
60.6316001185,109.719696253
67.3735965887,146.0232950397
66.8727415973,158.8551942088
60.0471472234,114.6035258963
64.1544722687,133.1383555938
63.4616648933,128.9509608527
67.2438679477,154.0615748373
66.2135945099,139.0011336182
64.6928213839,138.680813565
66.199283282,180.6983170989
65.8533758245,149.1185283928
65.0495202215,145.0735385817
64.4776151498,144.6382456924
62.5400773193,139.4786439307
61.5962316192,129.9771492498
60.9503289148,117.422588668
63.5532238018,137.4920704286
62.2483463509,138.3824132909
66.1905908433,141.2719560883
62.548057976,123.7128539402
66.629834322,145.5947116156
59.6085601362,109.8131560326
64.4933947595,159.4560657762
64.9365559016,152.4193520045
61.3792584854,141.4274505633
66.0707872086,147.7523301104
63.9144316615,131.5137046384
69.6198060242,157.0237338484
67.181535877,156.9508470656
63.3990508337,143.8404296878
61.2131714956,98.7074925949
59.6678488001,126.3552556796
64.0894064652,134.2110172097
60.5780628792,118.2428117993
62.1148663992,145.3373594467
56.1594580191,90.8152556552
67.449272974,170.8303535953
65.0651446275,156.1631268638
65.5288561746,138.9895355118
63.1496527401,124.1937716651
58.8743006695,102.9270775387
66.0212319117,141.65624516
61.5250911236,133.5285077041
63.5843104973,133.189403797
59.786762909,116.9048714708
67.1492063558,139.5528147697
62.3230870838,127.1309130311
65.1476595576,134.6620246716
70.6285964525,170.1484685028
67.3874511949,164.892658411
68.1304088098,177.2401312109
63.4884596396,124.0528717559
61.1630652757,107.2354433468
70.7101395263,161.3634842978
65.2088548098,137.7030415721
61.3594893281,123.4201345974
62.0717151894,142.6636193614
65.4048818827,144.0259411636
61.8233681172,112.0018617326
62.9471972522,123.684238635
64.3630337197,133.1839270363
64.0385374837,147.2405640002
69.7883326871,167.4376588664
62.8223500168,126.8160390387
71.9912565421,177.3660017653
61.9940865437,134.4172919507
65.8046058667,139.4832096127
60.0306101233,104.497331811
64.4988656514,146.1253630354
62.0496445072,119.8653773602
64.56797941,137.534164326
60.5043159198,116.3819742504
61.2144499155,128.2664989101
65.7806082972,146.8563542963
60.6742783977,115.8050351581
64.7898526139,124.1725273354
62.9965793147,131.0042845035
63.8094826505,142.4217764808
62.2799001066,133.2552610535
61.7110319058,108.0288070234
64.8226454585,142.6970393399
65.5350871813,146.1355423703
61.3366590165,127.3418199777
57.1038694679,93.5063159038
56.4456850266,96.6402446638
60.815562204,132.1748170118
61.464783529,137.299168988
61.9240636008,126.4316967472
66.6645901535,153.9485133957
65.0826657837,141.1253510614
63.4931430001,160.5546039182
64.5902856291,140.1760816844
61.0243422117,134.1937125584
62.2470807592,117.230337235
65.0601256725,140.9852457916
63.2198242887,142.9734064306
63.2290195166,131.2381262083
63.2789284323,134.8275935874
66.0506705717,138.9063787342
63.0377049363,127.0703939423
62.628082935,121.7247529767
61.6685660209,111.6196123911
63.4440555002,126.5076312406
62.0694248149,121.9612848957
68.0068039692,161.1647091842
66.5349588949,163.5615007468
62.5498457986,118.9032039616
65.1822388638,133.5140096543
65.2269007475,123.1733820524
63.954830382,121.8886371246
63.8260384361,149.3691189566
64.0912122327,130.9722097393
59.6456491039,116.5518670077
64.2992174382,140.1068064483
66.1576281724,143.7091839311
59.0886946309,129.2726075279
63.9615351757,140.7621883607
62.4070641318,120.3033498053
65.4607849419,141.8851296576
64.9819782865,157.8291518009
61.8176552664,121.6150001592
63.8260177297,153.8461074966
64.2707720747,134.1388161343
57.9619361821,112.2269836365
58.5972254724,104.7974633565
62.4308668219,127.7652494673
61.2184548964,119.2754267526
61.706393776,110.923344275
67.4078762474,159.7282135863
63.0419971037,122.0872455082
63.9177194287,135.6972842427
66.259558038,138.8399399386
60.9673174396,113.7952499533
62.3828475994,125.3471020316
65.7528095339,160.290048458
66.2526040467,150.0964548123
65.9537562191,163.5971218887
62.0283730559,103.2750293401
61.5206085298,127.390660904
65.143615886,141.5753003224
65.2743311062,136.5085061701
57.4425669681,104.4866362198
64.5661075838,129.7754570577
57.3139027399,95.1390467982
61.8392298476,110.4141610921
63.6178151758,122.5903559459
64.4851647256,150.4028986952
66.1141556116,158.9539335085
61.6685228677,112.9355905576
63.3095949331,144.0175193047
60.8455119968,135.9564498852
60.4473966606,117.6537850359
58.8616250966,90.7285608829
66.5637720451,156.8321910196
66.3456746628,158.285131707
62.6964285223,134.3959787256
63.1138692588,124.8185301255
61.7430549493,111.9640925473
61.6299865884,111.1724659068
61.5260223271,124.8824340981
64.2344698444,130.219638125
61.7595464965,131.022230399
64.8301932748,148.9843128046
66.7590705407,150.8813296707
67.1907633168,176.4329015598
62.9552737535,150.582520877
64.2762427391,123.2988014821
60.7791579742,110.8800453524
60.6284986158,130.9998242333
59.0280872447,111.8335490018
63.3060181636,134.323769255
61.6199458712,113.1701561247
61.1972231892,115.906395898
63.2187589332,140.407857971
61.9799346928,119.9108455731
56.7854343693,83.9930774714
62.8061993667,116.7333150989
58.751253632,97.7224905977
61.236247489,111.5027073714
63.3198176682,119.3159882618
66.9094522697,151.6128906937
68.2767254397,177.0852419267
58.6486596777,100.2342506693
64.0628724771,142.8694694771
64.4932362577,141.7356758021
64.3187898135,136.1131124166
66.5375281932,162.0245078289
62.6740943947,147.5178987341
64.3163283526,135.1542207441
58.0615529715,113.0607203497
58.926502703,105.3299015276
66.255298435,148.8324580109
65.6656495604,131.3397560313
61.3495814422,120.5000370069
64.5868557403,147.179384481
65.4655470077,150.4691607124
63.0140721214,129.1890099651
64.8525499753,140.2286027296
63.1819005015,144.6849932671
62.0273574864,131.3586620958
64.7708720817,139.0345751738
61.4565043264,119.5484974933
65.2713830953,145.2450828969
64.392711206,133.3183569336
62.5989133603,119.1461736124
63.8500081784,149.761885603
65.2968684923,150.2536503338
65.1290658546,147.7724804253
64.4904227144,157.1169704211
62.4570895408,124.4365263983
67.4031614915,154.2590684644
70.3927378279,184.65861048
61.7918857225,118.1663942324
65.3336373926,149.7253940824
68.1748921245,144.8179076488
64.4670652353,143.6633822872
63.6004800624,131.0408728062
65.0600117406,144.7589644349
61.1247265949,117.3889489787
64.6768789154,131.1821481418
65.6706172884,158.0443330942
65.6299184576,130.1343563724
62.8119078563,129.8223833564
61.7526959533,112.9099478146
63.4758721971,127.1607048357
60.8945194705,128.1034190342
62.9349262148,132.6165253708
64.9600151277,154.7390311558
68.5049300949,155.7206526136
68.4813686414,180.922454085
66.1100750806,176.3527848451
61.1042051297,133.1840998256
62.5013641801,128.5810919957
63.9867085027,146.2658147571
65.502724287,150.3009501752
61.4687033843,128.7429728611
63.3060862385,128.7296882565
63.012362392,128.1488129046
66.6682857274,145.346093663
59.5287882586,114.7521017237
58.9871389353,100.7430080498
63.9659421942,130.6118694954
61.6599217548,104.3424698075
65.8750206552,146.9627166611
70.4354630538,163.2180615523
62.6450417378,117.4606363797
62.9659218299,130.0245321699
63.9217762336,135.6659903769
67.4085278522,157.853324468
64.0724731934,153.4650394472
60.8596200373,112.0907533346
62.5174090734,128.661047842
63.5993726431,130.0485749771
60.9699127252,115.2281659094
63.1868648876,132.977067402
67.1511914533,166.5201187932
60.807712088,117.1835315526
65.5647207552,155.2560443013
68.5841947604,165.807872916
66.9869801294,155.3302343941
59.3040066749,124.6679399449
57.3977403653,106.5875627074
63.300005614,121.9482169653
63.9304349811,134.4091594802
66.3948756332,162.3033987502
65.3799742061,142.8751414639
61.4586449817,109.2083313644
62.0703964153,119.2989867876
60.9117709192,131.7108128336
67.0419717239,139.993373973
58.4450728446,90.40667477
62.2245020222,133.8752378698
60.7177828444,120.5695760182
63.5687601893,154.1454119064
62.1916974375,112.935460904
59.7764551911,120.7436378018
61.6273472435,123.63722534
62.4269612066,127.6165059507
60.2433587713,131.6611101673
61.0996845227,117.1967838238
63.803558369,146.0697890933
60.1214940798,110.277399097
62.1515390285,117.6226430595
60.8455082793,107.4460544183
60.8149266614,110.1412145807
66.6406919713,133.0069434911
63.9734479,149.4089926505
62.110351318,136.870855338
64.6232920306,134.6110153308
65.2359128237,128.4464149543
62.9747851017,137.4745698496
64.7207937398,143.8408398026
61.9911033155,124.2630529079
63.0344867271,125.4670161426
61.7220786947,107.2247070819
66.2354722946,149.4134675703
64.9485359271,155.1331864038
68.0047071979,142.2892548011
63.5649944651,134.1113742529
65.9047444551,126.2770398926
61.5826702132,127.6865152506
60.8508818056,108.9458371436
61.4709377559,114.6742793647
63.2365175403,132.1754948906
67.9453913666,162.1639746628
64.3635203905,155.5734993734
55.3364924089,88.3665825784
61.5871964273,117.4781494379
67.0985832527,160.6933298554
66.4708459826,161.3749329658
65.0497203709,128.0390860791
61.1779832423,121.3270624503
65.9426580837,157.0229868703
62.1960203776,124.1572890671
66.9351291415,154.9473051361
61.4323999426,127.8445200318
62.996069969,141.0720782853
62.7320919602,126.3737848825
62.164904387,119.3042130336
62.9254755099,120.192431588
62.4557192958,138.3607651823
55.6682021205,68.9825300912
60.9601467947,124.8767956949
65.4710910499,144.3791218332
60.892925561,134.7135551651
59.8050927801,102.1472298431
64.4434955523,151.52394728
69.0078312369,159.0868707729
66.6546363774,156.7642919275
64.3283172106,134.7447050001
63.7850382085,152.5591964264
66.5560973073,154.3934174498
65.5674452508,166.9598257354
67.8037894479,162.5094909658
68.317119858,150.5332006144
67.4606049324,165.8669352187
61.4552792378,101.8011045567
59.9737220185,111.2242900839
62.7867326753,107.6958534786
62.0712021113,122.6337938697
57.8829778779,110.7259721426
59.2391987586,111.1812360956
60.8483432382,114.9499973041
59.7634004434,112.7413620022
63.6846975166,134.2638812068
62.6359268261,119.789160101
65.1252205395,141.597218213
57.8697044084,93.5337528748
69.9094619537,162.4654323838
62.8616279247,135.5205356348
59.6319099014,109.2816387424
64.3254057976,156.8005035788
62.7745323391,144.9062074131
63.6420453353,118.1867178612
69.8258260971,171.4863651499
60.1625103505,94.2323305739
62.2851140097,132.0914991361
64.3284911927,135.8190937905
62.5182337161,129.2795678333
62.8928308396,131.1304465817
62.3961536334,127.0327481326
60.1211674784,113.406966735
62.0910912814,123.6979032912
64.2556542422,142.5034552431
66.3513658998,131.277990257
64.744655382,125.7758123038
64.4044917904,142.1613962338
69.3217453937,157.1618890306
61.8635413009,127.0189661682
64.5604883758,134.1981533255
66.8244076939,165.9662314052
64.785805997,147.1909351116
63.7311128494,135.5985921903
66.3239224476,153.220042862
66.2572465189,142.7152937039
61.7055757908,126.787299377
64.6875911866,124.7284872037
69.7949870329,182.4511681614
61.1619212877,119.0401618371
63.3710129855,139.2999345802
66.4188654357,134.2449349747
64.6426127422,128.6062541153
63.2913017957,126.4099912495
61.8245071244,133.6926840093
67.0324664783,179.7273250391
59.3351078902,120.8198700747
61.2369877968,114.160746393
57.9231593598,100.540042842
63.406084925,129.3722124428
64.4284179443,142.2058606723
65.2363218491,143.939347554
66.5350086371,147.5019137976
65.7477314421,145.5762483602
63.7317326817,114.2697495548
61.5797765713,117.90363488
59.2527254716,139.1408122865
61.4562621267,117.0287168318
62.6118693357,134.7658989528
68.7596360266,153.6897385247
64.5974345354,144.330320142
60.6030101186,100.0015906581
64.6579399903,134.4447848079
62.4538156072,132.6973172465
62.4053361255,116.6023064737
64.7855512219,148.4311768589
65.0877442549,148.2643047151
62.0775229482,128.4930242024
66.4651840425,160.0838642106
62.5478779512,125.5980263092
65.9785772877,141.1139305226
60.8896815107,116.5674876195
62.7509967144,120.545152928
63.7355604496,142.4912036749
63.1992030737,125.4672539197
62.1486693112,131.1141264849
63.9714726655,150.3774047427
61.4721105627,118.9181143284
64.9485469479,141.6897453524
62.1121735944,118.9793261648
63.9105157741,140.7309516197
65.2410722837,150.2299014851
64.3178639341,114.0650083102
65.0376071535,140.1901887533
57.3130235164,93.8764374041
63.2157348806,127.005158872
66.8927365581,161.0989820983
63.9739246654,133.4595026133
60.5417796164,118.3763761132
65.2631142388,138.0749013607
63.4580537185,133.5752575733
65.0533825651,150.106493587
63.2219071892,140.2728343591
65.6529509085,151.182098017
60.5521255218,113.2323362118
60.5858203774,112.5994939922
66.674360025,132.0042800811
63.2065614775,129.9541402268
68.3067631381,166.7811949685
63.5802764717,135.7802136501
60.9180252417,119.7726340415
61.2923629782,118.3305469685
64.8290993312,154.8565690812
63.2639771203,139.0711442758
64.3082114858,140.8794630085
62.5871156965,153.5743484472
67.3109193481,160.3957899155
64.062578774,137.2545183173
64.2411090083,142.5790144125
60.5115488792,123.6937182636
64.5508407643,133.3110571155
66.0369906491,150.9945625006
61.698941106,117.0037073901
63.6719719525,149.1559470764
62.9675196987,124.810695121
68.2692742008,155.5871472291
63.3917872708,144.0493874337
62.4880358544,138.3938411017
65.3136848056,136.8809540264
65.4110529855,146.977077807
65.8200234465,155.941972817
66.3323351437,147.725695974
65.5819630302,143.5412422122
64.3409196249,137.8410748541
64.6237587122,148.9229346102
65.1762534245,139.9963473262
61.8348171746,141.0398269947
64.4001882703,140.0335020999
64.8022125177,149.6319485589
66.700651705,173.5325180083
63.9214312445,142.8431033801
64.6539409099,135.073886133
66.2292600253,169.1016868265
60.936438786,118.6185409319
62.4172265791,130.7956993901
62.9852534755,122.3220004508
60.5583547357,121.4652052284
62.7929560061,144.8753976771
67.3034054445,165.0186297568
59.3902798126,123.8304131165
63.6744824392,134.660232151
65.8190066725,170.6271192658
62.6223371329,106.593985688
64.1515761712,130.4345582089
70.1551179928,164.0033702196
68.259311141,171.8560354888
59.9684185677,115.4768128406
58.4171634468,96.4221710049
61.3074456941,137.0650849581
63.5510697224,133.3786990807
65.4285104758,128.0396956524
61.4944578001,129.4209241806
62.1317499067,132.8083525934
63.43559387,120.1846827018
66.9710141729,166.3983871316
64.4828948391,143.3398695242
64.1761633597,129.6022027699
67.0134125678,166.4366355914
62.6813525066,144.1994757126
65.2820544319,160.485732696
66.1390603645,151.500754694
64.2980081681,121.3394371826
62.6332596216,137.9768958465
63.0841710444,148.9551897891
63.2324193735,131.9060709381
64.8180778023,151.4935869814
61.0085441877,118.0380532669
64.7432660121,141.434997471
63.1441691452,120.5550171734
63.1412088735,138.6514777408
64.3661940264,149.6601864167
63.2174878946,135.6010057441
60.807772407,112.4363416132
60.43596416,118.0988665653
66.3770424655,151.309180073
67.6291331328,163.1122724884
63.0917031372,121.0088729026
67.5354147443,175.0195638924
65.4010385942,158.2248264454
58.9969439921,113.7343969838
66.5689402329,149.0824803099
67.1298802416,146.604283911
61.9915610492,129.3215304414
65.1110636621,129.0703590377
65.22079797,151.5697837015
61.6005970877,136.609345601
66.2954044521,154.6967316468
62.6164606594,114.9883919051
69.3299216808,167.5828524264
63.238066088,115.9853609575
65.0134350012,140.6008311394
60.6748561539,128.6158084771
65.3866908281,154.2393633312
63.1028497187,153.5203573859
63.0242234617,131.6392537081
64.4954896928,142.4958480265
63.6691129398,141.9149307466
62.1097570425,124.4839471818
67.0688136559,152.4568709712
64.5563984334,146.4115416951
66.004998599,146.6688080112
63.8260546124,125.5560131778
67.6166729266,171.1122027863
66.5384938612,164.1618570198
62.5376588122,124.9202834345
69.0583292259,174.7276545362
64.1981553087,130.2961771517
65.0659143195,154.4931333359
63.1767412364,133.3059629605
62.8924807372,142.8956259133
61.5004865343,126.0883382084
62.5092134626,132.1220659977
65.8175965052,138.7105136745
62.6992776704,126.639871234
62.0045067675,136.9753980542
64.1571004654,130.6241997241
61.0252249792,121.0552793055
62.7430546559,135.3529145495
62.7637239229,134.6190780489
65.5488123193,150.0696919386
63.1152674982,127.5081359824
63.7387846486,136.2040240745
67.4816970921,170.6170820059
59.7621564884,95.5003308531
64.02695976,138.8764063895
63.9323879355,130.9368575304
68.2618555145,173.3956923956
60.276262163,92.0379430398
63.2385247119,109.1978497676
65.3397249536,161.4316575061
62.0693336458,132.654701142
65.9876102918,166.8441143197
63.6001516903,142.6828250855
58.6212042755,105.6825559624
62.351618071,147.7766330578
62.0644647821,135.5538867742
65.1329984432,163.3907701341
63.7804505357,125.9649670644
61.5957004757,125.6904455651
63.1407199243,134.7496608077
61.387690047,139.3253031198
62.4040612073,132.8596700116
63.0996464735,127.8970775551
65.2870994429,145.4692366293
67.8334497065,180.2898313746
60.901102965,117.069212796
62.0118603438,122.7093843632
68.0060889739,160.4988713283
64.4186641653,159.9511096041
64.7420043709,146.0469964291
61.1774172494,119.0261997916
69.128814698,173.7434335774
59.7616961246,106.1815460074
63.8829118579,133.2742693864
63.5988925996,124.8295501386
66.500284157,164.2123780625
64.3972405655,148.36905449
67.5558985148,154.4369771892
63.4876370769,152.9392832209
62.1989274747,134.4167690949
65.3279690132,139.0454356572
66.7661566063,152.9444050485
